year month day hour min sec flt prof lat lon alt pressure theta strat co2 co2mspo
2016 1 5 19 19 54 -3 1 39.91603 -105.0326 2191.168 775.6521 297.9567 0 407.375 9.03719
2016 1 5 19 20 4 -3 1 39.90609 -105.0387 2193.571 775.0076 297.9752 0 407.3823 9.04453
2016 1 5 19 25 34 -3 1 39.91636 -105.1186 2195.336 774.7889 296.7315 0 407.3804 9.042674
2016 1 5 19 25 44 -3 1 39.92461 -105.1124 2197.72 774.5282 296.6593 0 407.3639 9.026142
2016 1 5 19 25 54 -3 1 39.93303 -105.1064 2200.903 774.3009 296.7067 0 407.3458 9.008043
2016 1 5 19 26 4 -3 1 39.94195 -105.1014 2236.773 770.4149 297.1743 0 407.2576 8.919841
2016 1 5 19 26 14 -3 1 39.95125 -105.0967 2272.973 766.7951 297.922 0 407.1687 8.830952
2016 1 5 19 26 24 -3 1 39.96099 -105.0917 2311.425 762.5816 298.3259 0 406.9268 8.589001
2016 1 5 19 26 34 -3 1 39.97123 -105.0865 2363.998 757.4192 298.6984 0 406.0626 7.724784
2016 1 5 19 26 44 -3 1 39.98186 -105.081 2443.078 750.0911 299.6386 0 406.039 7.701249
2016 1 5 19 26 54 -3 1 39.99275 -105.0753 2576.53 737.627 300.4671 0 405.0247 6.686906
2016 1 5 19 27 4 -3 1 40.00385 -105.0695 2730.55 723.6229 300.958 0 404.5439 6.206114
2016 1 5 19 27 14 -3 1 40.01519 -105.0636 2884.5 709.866 301.3364 0 404.4542 6.11639
2016 1 5 19 27 24 -3 1 40.0267 -105.0577 3048.583 695.4475 301.9505 0 404.0818 5.744023
2016 1 5 19 27 34 -3 1 40.03839 -105.0518 3198.727 682.324 302.1498 0 403.9742 5.636455
2016 1 5 19 27 44 -3 1 40.05011 -105.0444 3266.307 676.7874 301.9044 0 403.9289 5.591182
2016 1 5 19 27 54 -3 1 40.06114 -105.0334 3305.509 673.6369 301.8746 0 403.9068 5.569087
2016 1 5 19 28 4 -3 1 40.07112 -105.0194 3343.338 670.5856 301.8958 0 403.8877 5.549897
2016 1 5 19 28 14 -3 1 40.07924 -105.0023 3398.149 666.1259 302.1921 0 403.6846 5.346808
2016 1 5 19 28 24 -3 1 40.08474 -104.9828 3494.056 658.1393 302.7066 0 403.353 5.015283
2016 1 5 19 28 34 -3 1 40.08746 -104.9618 3629.007 646.9006 303.1971 0 403.2752 4.937471
2016 1 5 19 28 44 -3 1 40.08741 -104.9404 3770.243 635.3917 303.5077 0 403.1935 4.855793
2016 1 5 19 28 54 -3 1 40.08439 -104.9191 3918.417 623.413 303.6346 0 403.109 4.771249
2016 1 5 19 29 4 -3 1 40.07848 -104.8987 4072.186 611.1637 303.7971 0 403.0349 4.697132
2016 1 5 19 29 14 -3 1 40.07061 -104.8794 4231.41 598.7125 304.1188 0 402.9587 4.620911
2016 1 5 19 29 24 -3 1 40.06228 -104.8604 4385.305 586.8332 304.5356 0 402.8851 4.547317
2016 1 5 19 29 34 -3 1 40.05387 -104.8412 4522.407 576.4196 304.6302 0 403.1713 4.833576
2016 1 5 19 29 44 -3 1 40.04541 -104.822 4662.862 565.8729 304.8098 0 403.1667 4.828963
2016 1 5 19 29 54 -3 1 40.03691 -104.8026 4795.211 556.1145 305.145 0 403.1625 4.824783
2016 1 5 19 30 4 -3 1 40.02838 -104.7831 4931.788 546.1452 305.3662 0 403.1582 4.820413
2016 1 5 19 30 14 -3 1 40.01981 -104.7635 5070.656 536.153 305.7237 0 403.1537 4.815968
2016 1 5 19 30 24 -3 1 40.01122 -104.7439 5205.049 526.6561 306.713 0 403.5832 5.245415
2016 1 5 19 30 34 -3 1 40.00252 -104.7241 5307.971 519.4481 307.0671 0 403.6192 5.281404
2016 1 5 19 30 44 -3 1 39.99373 -104.704 5427.58 511.2229 307.4445 0 403.6945 5.356708
2016 1 5 19 30 54 -3 1 39.98494 -104.684 5591.67 499.9688 308.1082 0 403.7634 5.425655
2016 1 5 19 31 4 -3 1 39.97633 -104.6643 5826.104 484.2754 308.7993 0 403.8587 5.520949
2016 1 5 19 31 14 -3 1 39.96788 -104.6451 6044.096 470.0205 309.516 0 404.049 5.711267
