year month SPO_NOAA_insitu SPO_NOAA_flask SPO_SIO_O2_flask SPO_SIO_CDK_flask SPO_CSIRO_flask HBA_NOAA_flask SYO_NOAA_flask SYO_TU_insitu MAA_CSIRO_flask CYA_CSIRO_flask PSA_NOAA_flask PSA_SIO_O2_flask DRP_NOAA_flask MQA_CSIRO_flask CRZ_NOAA_flask BHD_NIWA_insitu CGO_NOAA_flask CGO_SIO_O2_flask CGO_CSIRO_flask AMS_LSCE_insitu CPT_SAWS_insitu
1998 1 303.4479 303.4487 303.4457 303.4469 303.4423 303.4582 NA 303.4249 303.4093 303.4206 303.434 303.5788 NA 303.4193 303.4773 NA 303.2609 303.2762 303.2503 303.3106 302.69
1998 2 303.2538 303.2918 303.352 303.3527 303.3828 303.3086 NA 303.2422 303.2128 303.2123 303.1861 303.168 NA 303.068 303.2366 302.9414 303.1728 303.1934 303.1848 303.0137 302.3212
1998 3 303.0651 303.1207 303.1219 303.1209 303.1374 303.0855 NA 303.0599 303.0827 303.0443 302.9834 303.0117 NA 303.0347 303.0329 302.9815 303.0187 302.9767 302.9931 302.9331 302.6183
1998 4 302.9142 302.9221 302.9436 302.9436 302.98 302.9254 NA 302.9093 302.8855 302.9186 302.9098 302.8586 NA 302.9249 302.8933 303.2319 302.9305 302.8918 302.9422 302.7826 302.8597
1998 5 302.9125 302.9004 302.8953 302.8977 302.8818 302.9405 NA 302.9226 302.9155 302.9525 303.1641 302.9188 NA 303.0454 302.9424 NA 303.1734 302.8896 303.1855 302.9819 303.2841
1998 6 303.1301 303.0594 303.0731 303.074 302.9659 303.1596 NA 303.1277 303.1772 303.1668 303.316 303.1265 NA 303.2923 303.1949 303.4997 303.1753 303.0988 303.186 303.332 303.3505
1998 7 303.5334 303.5547 303.3686 303.3679 303.2498 303.5989 NA 303.5725 303.6584 303.3935 303.5659 303.5673 NA 303.493 303.5852 303.8631 303.7025 303.7921 303.6441 303.8154 303.4351
1998 8 303.9013 303.887 303.8776 303.8678 303.7821 303.9443 NA 303.9539 304.013 303.9161 303.9643 303.9669 NA 303.9142 303.9062 304.2283 304.156 304.2839 304.1603 304.1343 303.5787
1998 9 304.1025 304.0903 304.0683 304.0688 304.0689 304.1217 NA 304.1259 304.1033 304.1117 304.0853 304.0573 NA 304.1757 304.1473 304.2176 304.1472 304.2176 304.1424 304.1878 303.5202
1998 10 304.1581 304.1589 304.1593 304.1632 NA 304.1695 NA 304.1567 304.1591 304.1613 304.1597 304.1782 NA 304.1563 304.1415 NA 304.1723 304.1585 304.1811 304.1634 303.3862
1998 11 304.1324 304.1315 304.137 304.1369 304.1422 304.1377 NA 304.1275 304.1343 304.1327 304.1181 304.1344 NA 304.1062 304.1081 303.9065 303.9965 303.9643 303.9888 304.1121 303.3978
1998 12 304.057 304.0578 304.0673 304.0673 NA 304.0834 NA 304.0527 304.0483 304.0806 304.078 304.0633 NA 303.9832 304.0205 303.7303 303.9315 304.0309 303.9316 303.9717 303.2424
