year month SPO_NOAA_insitu SPO_NOAA_flask SPO_SIO_O2_flask SPO_SIO_CDK_flask SPO_CSIRO_flask HBA_NOAA_flask SYO_NOAA_flask SYO_TU_insitu MAA_CSIRO_flask CYA_CSIRO_flask PSA_NOAA_flask PSA_SIO_O2_flask DRP_NOAA_flask MQA_CSIRO_flask CRZ_NOAA_flask BHD_NIWA_insitu CGO_NOAA_flask CGO_SIO_O2_flask CGO_CSIRO_flask AMS_LSCE_insitu CPT_SAWS_insitu
1957 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 6 NA NA NA 312.5364 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1957 12 NA NA NA 313.1424 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 3 NA NA NA 312.8802 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 6 NA NA NA 312.705 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 9 NA NA NA 313.4481 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1958 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 1 NA NA NA 313.6109 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 2 NA NA NA 313.5614 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 3 NA NA NA 313.2521 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 8 NA NA NA 313.4642 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 9 NA NA NA 313.5161 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 11 NA NA NA 313.5429 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1959 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 6 NA NA NA 312.673 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 7 NA NA NA 312.7257 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 8 NA NA NA 313.0207 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1960 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 5 NA NA NA 312.1268 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 6 NA NA NA 312.1586 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 7 NA NA NA 312.3107 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 8 NA NA NA 312.5656 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 9 NA NA NA 312.6648 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 10 NA NA NA 312.6808 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 11 NA NA NA 312.6596 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1961 12 NA NA NA 312.6412 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 1 NA NA NA 312.5823 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 2 NA NA NA 312.4217 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 3 NA NA NA 312.1748 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 4 NA NA NA 311.8652 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 5 NA NA NA 311.6738 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 6 NA NA NA 311.698 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 7 NA NA NA 311.7789 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 8 NA NA NA 311.9524 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 9 NA NA NA 312.0667 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1962 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 1 NA NA NA 312.0697 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 2 NA NA NA 311.8928 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 3 NA NA NA 311.6636 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 4 NA NA NA 311.3366 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 5 NA NA NA 311.1491 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 6 NA NA NA 311.1556 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 7 NA NA NA 311.3682 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 8 NA NA NA 311.4285 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 9 NA NA NA 311.5992 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 10 NA NA NA 311.5978 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1963 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1964 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1965 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1965 2 NA NA NA 310.7164 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
