year month SPO_NOAA_insitu SPO_NOAA_flask SPO_SIO_O2_flask SPO_SIO_CDK_flask SPO_CSIRO_flask HBA_NOAA_flask SYO_NOAA_flask SYO_TU_insitu MAA_CSIRO_flask CYA_CSIRO_flask PSA_NOAA_flask PSA_SIO_O2_flask DRP_NOAA_flask MQA_CSIRO_flask CRZ_NOAA_flask BHD_NIWA_insitu CGO_NOAA_flask CGO_SIO_O2_flask CGO_CSIRO_flask AMS_LSCE_insitu CPT_SAWS_insitu
1998 1 292.5484 292.6386 292.692 292.6729 292.7384 292.2528 NA 292.5842 292.4172 292.2116 291.9063 292.5706 NA 291.9622 291.9668 NA 292.4991 292.5509 292.4913 292.5913 292.7181
1998 2 292.36 292.3905 292.3706 292.3663 292.3517 292.0866 NA 292.3022 292.3195 291.9819 291.9568 292.042 NA 292.3154 291.8972 292.5896 292.316 292.2601 292.2557 292.711 292.8643
1998 3 292.2479 292.1134 292.1041 292.1111 292.1868 292.0893 NA 292.2663 292.2995 292.2473 292.147 292.0409 NA 292.0962 292.2114 292.5565 292.3804 292.4424 292.3979 292.4353 292.6221
1998 4 292.3709 292.3877 292.3727 292.3734 292.3195 292.3067 NA 292.4294 292.5636 292.3828 292.1244 292.4135 NA 292.2269 292.3624 292.3104 292.4001 292.4811 292.3851 292.3904 292.6219
1998 5 292.4732 292.4657 292.4395 292.437 292.4384 292.4841 NA 292.4931 292.6149 292.6176 292.3804 292.345 NA 292.5126 292.4318 NA 292.459 292.4938 292.464 292.2513 292.4479
1998 6 292.5361 292.5138 292.5839 292.5846 292.5261 292.5329 NA 292.5859 292.7714 292.6092 292.426 292.5239 NA 292.4219 292.4417 292.201 292.4344 292.4533 292.4158 292.1816 292.4348
1998 7 292.4367 292.418 292.4628 292.4627 292.495 292.4463 NA 292.5121 292.6446 292.5789 292.5774 292.5104 NA 292.4371 292.4862 292.1869 292.3501 292.2829 292.3565 292.1828 292.2507
1998 8 292.3691 292.4104 292.3722 292.3786 292.4371 292.3609 NA 292.3902 292.3681 292.3803 292.3709 292.3713 NA 292.22 292.392 292.0463 292.1214 291.9976 292.121 292.0035 292.1694
1998 9 292.1875 292.1887 292.2458 292.2456 292.2455 292.1802 NA 292.1826 292.2578 292.3223 292.3422 292.3901 NA 292.1089 292.2801 292.0706 292.1442 292.0669 292.0896 291.8781 291.9783
1998 10 292.0509 292.0832 292.1201 292.0973 NA 292.0444 NA 292.0183 292.1019 292.0979 292.1949 292.3153 NA 291.7612 291.8994 NA 291.8441 291.8187 291.8519 291.7869 291.8537
1998 11 291.8728 291.8209 291.8608 291.8602 291.8446 291.854 NA 291.7848 291.8424 291.742 291.5914 291.6142 NA 291.6075 291.3532 291.6818 291.7548 291.8049 291.758 291.6371 291.8066
1998 12 291.6469 291.6352 291.6368 291.6367 NA 291.4235 NA 291.5963 291.4191 291.2995 291.3377 291.4097 NA 291.1834 291.369 291.4696 291.4171 291.3666 291.4171 291.8235 291.7361
1999 1 291.4737 291.3938 291.4713 291.4693 291.5034 291.0987 291.2369 291.3852 291.3558 291.2663 291.4587 291.2615 NA 291.0965 290.8808 291.7996 291.6554 291.8582 291.5253 291.6908 291.8022
1999 2 291.3044 291.3337 290.9675 291.3368 291.3565 291.2166 291.2623 291.3773 291.3272 291.3682 291.5717 291.5231 NA 291.255 NA 291.5097 291.5785 291.5359 291.5136 291.7305 291.7209
1999 3 291.4785 291.4409 291.4288 291.4559 291.4563 291.4569 291.4684 291.4651 291.5387 291.5167 291.7044 291.7112 NA 291.4823 291.4532 291.609 291.5988 291.5716 291.5861 291.7452 291.8473
1999 4 291.7024 291.6843 291.6621 291.6794 291.6445 291.6957 291.6512 291.7268 291.8415 NA 291.8716 291.8439 NA 291.6502 NA 291.6532 291.6766 291.6206 291.6957 291.6668 291.8288
1999 5 291.8374 291.8824 291.8395 291.8404 291.7961 291.8443 291.8559 291.8711 292.1352 291.9256 291.9289 292.0365 NA 292.0546 291.7383 291.6735 291.7244 291.7671 291.725 291.5869 291.7973
1999 6 291.8473 291.8354 291.8273 NA NA 291.8843 291.9945 291.8867 291.8978 291.9241 291.7274 291.6708 NA 291.526 291.7999 291.6003 291.6828 291.5777 291.5963 291.4793 291.7333
1999 7 291.7257 291.739 291.7323 291.7327 291.7827 291.7404 291.7847 291.7755 291.8647 291.7698 291.6357 291.6016 NA 291.6623 NA 291.5128 291.4867 NA 291.5155 291.4091 291.5979
1999 8 291.5335 291.5592 291.5855 291.5846 291.6373 291.6045 291.569 291.5292 291.7301 291.5804 291.587 291.633 NA 291.5396 NA 291.3725 291.3365 291.3854 291.3361 291.2889 291.379
