year month SPO_NOAA_insitu SPO_NOAA_flask SPO_SIO_O2_flask SPO_SIO_CDK_flask SPO_CSIRO_flask HBA_NOAA_flask SYO_NOAA_flask SYO_TU_insitu MAA_CSIRO_flask CYA_CSIRO_flask PSA_NOAA_flask PSA_SIO_O2_flask DRP_NOAA_flask MQA_CSIRO_flask CRZ_NOAA_flask BHD_NIWA_insitu CGO_NOAA_flask CGO_SIO_O2_flask CGO_CSIRO_flask AMS_LSCE_insitu CPT_SAWS_insitu
1998 1 406.7339 406.7149 406.6995 406.6973 406.6542 406.7249 NA 406.7142 406.7332 406.7446 406.7488 406.8088 NA 406.7485 406.6872 NA 406.9955 407.0001 407.0051 406.9175 407.1605
1998 2 406.9237 406.8845 406.8252 406.8257 406.801 406.8678 NA 406.9387 406.9526 406.9902 407.047 407.0356 NA 407.1268 406.9531 407.4073 407.0678 407.0479 407.055 407.2509 407.7276
1998 3 407.1584 407.0975 407.0965 407.0974 407.0722 407.14 NA 407.1735 407.1177 407.1774 407.3084 407.2447 NA 407.239 407.2232 407.7684 407.4717 407.6643 407.3982 407.4389 407.8545
1998 4 407.4295 407.3803 407.3409 407.3402 407.2668 407.4096 NA 407.4496 407.5304 407.4516 407.493 407.6515 NA 407.5223 407.6667 407.9358 407.6917 407.7609 407.6422 407.8462 408.1524
1998 5 407.7947 407.7444 407.7143 407.7181 407.6496 407.8059 NA 407.7887 407.7814 407.879 407.9404 407.9087 NA 407.9258 407.8471 NA 408.1408 407.7791 408.151 408.0445 408.3068
1998 6 408.1305 408.0612 408.0731 408.075 407.9571 408.1219 NA 408.1235 408.1619 408.142 408.2505 408.1484 NA 408.2904 408.1763 408.4566 408.2616 408.2396 408.2962 408.289 408.711
1998 7 408.4065 408.4334 408.3164 408.3157 408.2339 408.435 NA 408.4363 408.4956 408.3336 408.4285 408.4506 NA 408.4316 408.4544 408.7202 408.6013 408.6466 408.551 408.6674 408.9422
1998 8 408.7161 408.6851 408.683 408.6732 408.5899 408.7446 NA 408.7584 408.8164 408.7468 408.7892 408.7896 NA 408.7157 408.7311 409.0706 409.1778 409.3731 409.1817 408.9562 409.1875
1998 9 409.0104 408.9861 408.9258 408.9272 408.9272 409.014 NA 409.032 409.0144 408.9836 408.9872 408.9282 NA 409.1188 408.9985 409.1822 409.1426 409.191 409.1933 409.2168 409.3817
1998 10 409.2477 409.2389 409.2193 409.2242 NA 409.2707 NA 409.2609 409.252 409.2386 409.2757 409.2285 NA 409.4179 409.3931 NA 409.4307 409.3806 409.4297 409.4467 409.6673
1998 11 409.4733 409.4899 409.4726 409.4737 409.4761 409.4711 NA 409.4896 409.4588 409.4915 409.5129 409.5651 NA 409.5539 409.5733 409.7051 409.77 409.855 409.8182 409.6498 409.8515
1998 12 409.6541 409.6564 409.6386 409.6385 NA 409.6669 NA 409.6601 409.6863 409.6569 409.6842 409.7382 NA 409.8157 409.7317 409.8881 409.8285 409.7353 409.8236 409.8632 410.101
1999 1 409.851 409.8282 409.8457 409.8462 409.7208 409.8536 409.8935 409.8389 409.8178 409.8311 409.9398 409.8592 NA 409.8892 409.8741 410.4074 410.2372 410.5003 410.1314 410.0609 410.3861
1999 2 410.0476 410.0209 409.9847 410.0355 409.9092 410.0454 410.0946 410.0585 410.0347 410.092 410.0537 410.0691 NA 410.292 NA 410.3104 410.4199 410.3666 410.3404 410.324 410.577
1999 3 410.2874 410.2056 410.2083 410.1345 410.1345 410.325 410.3156 410.3307 410.3464 410.3032 410.4677 410.4157 NA 410.3019 410.4869 410.7268 410.6604 410.6807 410.6362 410.6676 410.9928
1999 4 410.5875 410.5721 410.5335 410.5692 410.4964 410.6597 410.4811 410.5829 410.6045 NA 410.7633 410.7352 NA 410.7543 NA 410.9855 410.9515 411.0774 410.9005 410.9645 411.2858
1999 5 410.9361 410.9244 410.8236 410.8235 410.7227 410.9361 410.8974 410.9392 410.9485 411.0159 411.0182 411.0398 NA 410.9998 411.0804 411.1084 411.2589 411.1409 411.2617 411.1545 411.5404
1999 6 411.2335 411.2161 411.2004 NA NA 411.1894 411.1443 411.2392 411.2109 411.2497 411.3031 411.3305 NA 411.4894 411.385 411.5827 411.555 411.4605 411.5148 411.4712 411.7707
1999 7 411.4949 411.4791 411.4337 411.4337 411.3721 411.5072 411.4468 411.4979 411.5119 411.5242 411.6123 411.5721 NA 411.6476 NA 411.7001 411.9044 NA 411.752 411.6673 412.0283
1999 8 411.8457 411.8012 411.7554 411.7554 411.687 411.8115 411.8381 411.8594 411.7898 411.8658 411.8123 411.8177 NA 411.8822 NA 412.1498 412.2342 412.1023 412.2468 412.0326 412.2605
1999 9 412.1433 412.1131 412.0858 412.0865 412.0306 412.1522 412.1199 412.1385 412.0447 412.0999 412.1795 412.2018 NA 412.2926 NA 412.3941 412.5126 412.5968 412.5896 412.3288 412.5084
1999 10 412.4153 412.3817 412.3494 412.3494 412.2652 412.3995 412.3777 412.39 412.3979 412.4673 412.4351 412.479 NA 412.4671 NA NA 412.6536 412.6637 412.6489 412.5818 412.8895
1999 11 412.5959 412.5727 412.598 412.5514 412.5536 412.5835 412.6028 412.5933 412.599 412.6257 412.6245 412.7038 NA 412.6441 NA 412.8076 412.7297 412.7314 412.674 412.7331 412.9756
1999 12 412.7471 412.7539 412.7177 412.7136 412.7232 412.7507 412.7602 412.7405 412.7499 412.7594 412.8019 412.8627 NA 412.7303 412.8373 412.8839 413.0049 413.0319 412.9749 412.954 413.371
2000 1 412.8928 412.9318 412.8926 412.8931 412.8364 412.9156 412.8762 412.9166 NA 412.8891 412.8968 412.8698 NA 412.9291 NA 413.0828 413.3091 413.6281 413.3884 413.1954 413.4089
2000 2 413.0897 413.1256 413.0508 413.1081 412.9905 413.1459 413.0963 413.0995 413.2309 412.9932 413.2171 413.2866 NA 413.2182 413.3709 413.6256 413.7651 413.8573 413.5981 413.4425 413.9023
2000 3 413.4559 413.4459 413.3851 NA 413.3158 413.4223 413.4907 413.3786 413.3176 413.3332 413.4686 413.5695 NA 413.3838 413.5642 413.6787 413.7047 413.7452 413.7477 413.7757 414.3364
2000 4 413.7318 413.7008 413.6398 413.6403 413.5757 413.7162 413.7697 413.7728 413.7609 413.6453 413.8303 413.849 NA 414.1282 413.8222 414.0227 414.273 414.2946 414.2758 414.0643 414.5262
2000 5 414.0619 414.0424 413.9971 413.9968 413.9708 414.1123 414.0939 414.0557 413.9987 NA 414.1624 414.1272 NA 414.2248 414.2813 414.6163 414.3349 414.2374 414.343 414.3643 414.7396
