year month SPO_NOAA_insitu SPO_NOAA_flask SPO_SIO_O2_flask SPO_SIO_CDK_flask SPO_CSIRO_flask HBA_NOAA_flask SYO_NOAA_flask SYO_TU_insitu MAA_CSIRO_flask CYA_CSIRO_flask PSA_NOAA_flask PSA_SIO_O2_flask DRP_NOAA_flask MQA_CSIRO_flask CRZ_NOAA_flask BHD_NIWA_insitu CGO_NOAA_flask CGO_SIO_O2_flask CGO_CSIRO_flask AMS_LSCE_insitu CPT_SAWS_insitu
1998 1 288.828 288.9179 288.9708 288.9495 289.0104 288.5395 NA 288.8707 288.6997 288.4899 288.1305 288.763 NA 288.2569 288.2607 NA 288.8124 288.8623 288.8023 288.9115 289.0651
1998 2 288.6578 288.6844 288.6581 288.6534 288.6335 288.3957 NA 288.5996 288.6115 288.2582 288.1914 288.2974 NA 288.6262 288.1757 288.9175 288.6175 288.5554 288.5498 289.0469 289.2528
1998 3 288.5443 288.4108 288.4014 288.4084 288.4861 288.3883 NA 288.5632 288.5948 288.5397 288.4676 288.3288 NA 288.3684 288.502 288.887 288.6654 288.7316 288.6846 288.7592 289.0043
1998 4 288.6432 288.6781 288.659 288.66 288.6006 288.577 NA 288.6904 288.7689 288.6538 288.3809 288.7885 NA 288.4653 288.6192 288.6229 288.6756 288.7675 288.6638 288.7198 288.9976
1998 5 288.6915 288.7002 288.674 288.6724 288.6737 288.7232 NA 288.7335 288.8289 288.8152 288.5722 288.5208 NA 288.6972 288.6952 NA 288.735 288.7258 288.7419 288.5592 288.7999
1998 6 288.6763 288.6342 288.6269 288.6233 288.6624 288.7268 NA 288.7655 288.9191 288.7402 288.4886 288.5284 NA 288.5474 288.6982 288.4821 288.6615 288.6864 288.6384 288.4402 288.7695
1998 7 288.5331 288.5099 288.5617 288.563 288.6463 288.5159 NA 288.6229 288.7146 288.6738 288.531 288.4793 NA 288.5185 288.5908 288.3728 288.5297 288.4669 288.547 288.4011 288.5016
1998 8 288.3944 288.4679 288.4333 288.4376 288.4995 288.3901 NA 288.4502 288.4267 288.4189 288.2506 288.2505 NA 288.333 288.3696 288.2098 288.2841 288.1748 288.2841 288.156 288.3594
1998 9 288.1863 288.1811 288.2268 288.2269 288.2273 288.1866 NA 288.1868 288.2755 288.2991 288.1547 288.2387 NA 288.179 288.2383 288.2063 288.1471 288.133 288.1216 287.9931 288.1434
1998 10 288.0718 288.0802 288.0952 288.0835 NA 288.0603 NA 288.061 288.1183 288.1198 287.9441 287.9966 NA 287.7486 287.9407 NA 287.912 287.9154 287.9286 287.9208 288.0386
1998 11 287.8644 287.8339 287.8866 287.8863 287.8819 287.8524 NA 287.8272 287.8665 287.7544 287.4187 287.6305 NA 287.668 287.3556 287.8215 287.8837 287.9666 287.9172 287.7656 287.9785
1998 12 287.7359 287.7139 287.7072 287.7069 NA 287.4931 NA 287.6914 287.5017 287.3435 287.2236 287.5043 NA 287.2854 287.467 287.6126 287.5198 287.4479 287.5194 287.9961 287.9343
1999 1 287.5699 287.4746 287.559 287.5561 287.5642 287.1536 287.3239 287.4828 287.4485 287.3422 287.4046 287.158 NA 287.2279 286.9342 288.0232 287.8353 288.0859 287.6874 287.8618 288.0109
1999 2 287.3957 287.4224 287.0618 287.4279 287.4513 287.3006 287.362 287.4836 287.429 287.4705 287.4946 287.3696 NA 287.433 NA 287.6726 287.7429 287.6925 287.6635 287.8846 287.9059
1999 3 287.5388 287.5106 287.4904 287.5479 287.5483 287.5291 287.5215 287.5232 287.6004 287.5835 287.7041 287.7416 NA 287.5528 287.5289 287.7851 287.7242 287.6925 287.7063 287.908 288.0438
1999 4 287.7903 287.7757 287.7492 287.785 287.7127 287.7955 287.7122 287.8015 287.8958 NA 287.9701 287.9404 NA 287.7102 NA 287.8058 287.7848 287.7468 287.797 287.8316 288.0246
1999 5 287.8911 287.888 287.8776 287.8782 287.8681 287.8804 287.8918 287.9125 288.1077 287.9285 287.9183 287.9404 NA 287.9883 287.808 287.7873 287.8179 287.8218 287.8192 287.716 287.9788
1999 6 287.8793 287.8727 287.8601 NA NA 287.9136 287.9888 287.9226 287.9366 287.9132 287.7077 287.6478 NA 287.5239 287.8599 287.7277 287.767 287.6529 287.6725 287.583 287.8967
1999 7 287.7215 287.7373 287.7405 287.741 287.84 287.7065 287.7942 287.7936 287.8737 287.7566 287.5224 287.5017 NA 287.6799 NA 287.6109 287.5419 NA 287.5542 287.4699 287.719
1999 8 287.51 287.5317 287.5566 287.5562 287.5924 287.5366 287.5447 287.5158 287.6668 287.5485 287.4713 287.5251 NA 287.5132 NA 287.403 287.4141 287.4603 287.4146 287.3436 287.4854
1999 9 287.3419 287.3668 287.3955 287.3952 287.4463 287.3138 287.4104 287.3677 287.4739 287.408 287.2945 287.1878 NA 287.259 NA 287.1035 287.2504 287.2338 287.2349 287.1298 287.3284
1999 10 287.1904 287.2384 287.2628 287.2631 287.3156 287.177 287.2151 287.2007 287.2071 287.1577 287.105 287.0247 NA 287.256 NA NA 287.0661 287.1251 287.0872 286.9849 287.3413
1999 11 287.0033 287.0212 287.0212 286.982 286.9624 287.0116 286.9276 286.9767 286.9261 286.6857 286.5377 286.6264 NA 286.9457 NA 286.8492 286.9253 286.9216 286.9353 286.9633 287.1653
1999 12 286.7655 286.751 286.7411 286.9319 286.9317 286.5359 286.5748 286.7141 286.397 286.3265 286.1494 286.421 NA 286.5794 286.3431 286.7013 286.8296 286.8462 286.7929 286.9226 287.2167
2000 1 286.4861 286.5099 286.5669 286.5574 286.607 286.2136 286.5476 286.4596 NA 286.4593 286.2079 286.1505 NA 286.4781 NA 286.6018 286.7927 287.2002 286.894 286.9379 286.9979
2000 2 286.4273 286.3877 286.3855 286.4016 286.3704 286.0468 286.5704 286.5017 286.3136 286.5461 286.1619 286.4733 NA 286.3724 286.3908 287.0752 286.7676 286.9308 286.7565 286.8147 287.0747
2000 3 286.5188 286.5781 286.5707 NA 286.5866 286.4743 286.6349 286.5559 286.5006 286.4782 286.4223 286.4227 NA 286.4692 286.4886 286.5117 286.6185 286.6634 286.67 286.8998 287.1081
