year month day hour min sec flt prof lat lon alt pressure theta strat co2 co2mspo
2016 1 5 19 19 54 -3 1 39.91603 -105.0326 2191.168 775.6521 297.9567 0 -14.34103 0.2641724
2016 1 5 19 20 4 -3 1 39.90609 -105.0387 2193.571 775.0076 297.9752 0 -14.33844 0.2667597
2016 1 5 19 25 34 -3 1 39.91636 -105.1186 2195.336 774.7889 296.7315 0 -14.32334 0.2819116
2016 1 5 19 25 44 -3 1 39.92461 -105.1124 2197.72 774.5282 296.6593 0 -14.3278 0.2774521
2016 1 5 19 25 54 -3 1 39.93303 -105.1064 2200.903 774.3009 296.7067 0 -14.33254 0.2727115
2016 1 5 19 26 4 -3 1 39.94195 -105.1014 2236.773 770.4149 297.1743 0 -14.35158 0.2536764
2016 1 5 19 26 14 -3 1 39.95125 -105.0967 2272.973 766.7951 297.922 0 -14.37072 0.2345376
2016 1 5 19 26 24 -3 1 39.96099 -105.0917 2311.425 762.5816 298.3259 0 -14.40567 0.1995918
2016 1 5 19 26 34 -3 1 39.97123 -105.0865 2363.998 757.4192 298.6984 0 -14.5117 0.09356355
2016 1 5 19 26 44 -3 1 39.98186 -105.081 2443.078 750.0911 299.6386 0 -14.52362 0.08163979
2016 1 5 19 26 54 -3 1 39.99275 -105.0753 2576.53 737.627 300.4671 0 -14.70754 -0.1022758
2016 1 5 19 27 4 -3 1 40.00385 -105.0695 2730.55 723.6229 300.958 0 -14.82682 -0.2215599
2016 1 5 19 27 14 -3 1 40.01519 -105.0636 2884.5 709.866 301.3364 0 -14.86008 -0.2548177
2016 1 5 19 27 24 -3 1 40.0267 -105.0577 3048.583 695.4475 301.9505 0 -14.99924 -0.393977
2016 1 5 19 27 34 -3 1 40.03839 -105.0518 3198.727 682.324 302.1498 0 -15.03879 -0.4335176
2016 1 5 19 27 44 -3 1 40.05011 -105.0444 3266.307 676.7874 301.9044 0 -15.05738 -0.4521089
2016 1 5 19 27 54 -3 1 40.06114 -105.0334 3305.509 673.6369 301.8746 0 -15.06925 -0.4639808
2016 1 5 19 28 4 -3 1 40.07112 -105.0194 3343.338 670.5856 301.8958 0 -15.08124 -0.47597
2016 1 5 19 28 14 -3 1 40.07924 -105.0023 3398.149 666.1259 302.1921 0 -15.11782 -0.5125429
2016 1 5 19 28 24 -3 1 40.08474 -104.9828 3494.056 658.1393 302.7066 0 -15.13238 -0.5271006
2016 1 5 19 28 34 -3 1 40.08746 -104.9618 3629.007 646.9006 303.1971 0 -15.13484 -0.5295583
2016 1 5 19 28 44 -3 1 40.08741 -104.9404 3770.243 635.3917 303.5077 0 -15.13715 -0.5318678
2016 1 5 19 28 54 -3 1 40.08439 -104.9191 3918.417 623.413 303.6346 0 -15.06397 -0.458692
2016 1 5 19 29 4 -3 1 40.07848 -104.8987 4072.186 611.1637 303.7971 0 -15.05754 -0.4522603
2016 1 5 19 29 14 -3 1 40.07061 -104.8794 4231.41 598.7125 304.1188 0 -15.05065 -0.4453612
2016 1 5 19 29 24 -3 1 40.06228 -104.8604 4385.305 586.8332 304.5356 0 -15.04381 -0.4385193
2016 1 5 19 29 34 -3 1 40.05387 -104.8412 4522.407 576.4196 304.6302 0 -14.93052 -0.3252275
2016 1 5 19 29 44 -3 1 40.04541 -104.822 4662.862 565.8729 304.8098 0 -14.92863 -0.3233442
2016 1 5 19 29 54 -3 1 40.03691 -104.8026 4795.211 556.1145 305.145 0 -14.92668 -0.3213891
2016 1 5 19 30 4 -3 1 40.02838 -104.7831 4931.788 546.1452 305.3662 0 -14.92474 -0.3194467
2016 1 5 19 30 14 -3 1 40.01981 -104.7635 5070.656 536.153 305.7237 0 -14.9228 -0.317507
2016 1 5 19 30 24 -3 1 40.01122 -104.7439 5205.049 526.6561 306.713 0 -14.78847 -0.1831722
2016 1 5 19 30 34 -3 1 40.00252 -104.7241 5307.971 519.4481 307.0671 0 -14.77233 -0.1670308
2016 1 5 19 30 44 -3 1 39.99373 -104.704 5427.58 511.2229 307.4445 0 -14.75229 -0.1469885
2016 1 5 19 30 54 -3 1 39.98494 -104.684 5591.67 499.9688 308.1082 0 -14.7218 -0.1164962
2016 1 5 19 31 4 -3 1 39.97633 -104.6643 5826.104 484.2754 308.7993 0 -14.67983 -0.07453236
2016 1 5 19 31 14 -3 1 39.96788 -104.6451 6044.096 470.0205 309.516 0 -14.58378 0.02152274
2016 1 5 19 31 24 -3 1 39.95951 -104.626 6219.971 458.7563 309.6844 0 -14.5599 0.04540305
2016 1 5 19 31 34 -3 1 39.95114 -104.607 6359.496 449.9677 309.9093 0 -14.54061 0.06469679
2016 1 5 19 31 44 -3 1 39.94273 -104.5878 6481.273 442.411 310.193 0 -14.52356 0.08174408
2016 1 5 19 31 54 -3 1 39.93425 -104.5686 6595.792 435.3949 310.4919 0 -14.50745 0.09786186
2016 1 5 19 32 4 -3 1 39.9257 -104.5491 6699.754 429.0919 310.9089 0 -14.49266 0.1126481
2016 1 5 19 32 14 -3 1 39.91705 -104.5295 6804.556 422.8434 311.137 0 -14.47779 0.1275254
2016 1 5 19 32 24 -3 1 39.90834 -104.5096 6915.716 416.3075 311.4156 0 -14.42787 0.1774445
2016 1 5 19 32 34 -3 1 39.89954 -104.4897 7015.174 410.4853 312.1262 0 -14.42564 0.1796734
2016 1 5 19 32 44 -3 1 39.89067 -104.4695 7117.383 404.6141 312.6287 0 -14.42339 0.1819269
2016 1 5 19 32 54 -3 1 39.88172 -104.4492 7223.087 398.6294 312.8231 0 -14.42109 0.1842276
2016 1 5 19 33 4 -3 1 39.87273 -104.4288 7329.413 392.6259 312.9589 0 -14.41878 0.1865383
2016 1 5 19 33 14 -3 1 39.86366 -104.4082 7428.165 387.096 313.0581 0 -14.41654 0.1887809
2016 1 5 19 33 24 -3 1 39.85452 -104.3875 7530.749 381.4612 313.1374 0 -14.41425 0.1910707
2016 1 5 19 33 34 -3 1 39.84532 -104.3666 7632.324 375.9191 313.2243 0 -14.41197 0.1933569
2016 1 5 19 33 44 -3 1 39.83607 -104.3457 7741.348 370.078 313.3976 0 -14.4096 0.1957277
2016 1 5 19 33 54 -3 1 39.82679 -104.3247 7845.934 364.4731 313.5218 0 -14.3936 0.211729
2016 1 5 19 34 4 -3 1 39.81744 -104.3036 7948.498 359.0462 313.6284 0 -14.4145 0.190834
2016 1 5 19 34 14 -3 1 39.80807 -104.2824 8055.514 353.4756 313.8187 0 -14.43629 0.1690359
2016 1 5 19 34 24 -3 1 39.79868 -104.2611 8165.282 347.8419 313.9638 0 -14.45864 0.1466902
2016 1 5 19 34 34 -3 1 39.78926 -104.2398 8269.641 342.5367 314.0718 0 -14.47985 0.1254851
2016 1 5 19 34 44 -3 1 39.77981 -104.2185 8368.82 337.5217 314.1719 0 -14.49997 0.1053695
2016 1 5 19 34 54 -3 1 39.77032 -104.1971 8471.309 332.4223 314.2689 0 -14.52074 0.0845927
2016 1 5 19 35 4 -3 1 39.76083 -104.1757 8580.655 326.9675 314.4279 0 -14.54292 0.06242166
2016 1 5 19 38 34 -3 1 39.57589 -103.735 10585.42 239.3785 324.3245 1 -15.51463 -0.9092584
2016 1 5 19 38 44 -3 1 39.56976 -103.7115 10619.99 238.0965 325.7938 0 -15.53267 -0.9272958
2016 1 5 19 38 54 -3 1 39.56356 -103.6877 10644.67 237.1611 327.3945 0 -15.54565 -0.9402746
2016 1 5 19 39 4 -3 1 39.55728 -103.6636 10665.9 236.3747 327.6867 0 -15.55687 -0.9514989
